id,text,created_at,public_metrics,author_id,context_annotations
1644037623806062608,👀🚀 https://t.co/BC7gVujkvc,2023-04-06 18:01:28+00:00,"{'retweet_count': 38, 'reply_count': 14, 'like_count': 229, 'quote_count': 1, 'impression_count': 93439}",692023,"['Brand :\n Apple', 'Product :\n Apple App Store', 'News Vertical :\n US national news', 'News Vertical :\n France national news', 'News Vertical :\n South Africa national news', 'News Vertical :\n Germany national news', 'News Vertical :\n Australia national news', 'News Vertical :\n UK national news', 'News Vertical :\n Russia national news', 'News Vertical :\n United Arab Emirates national news', 'News Vertical :\n Italy national news', 'News Vertical :\n New Zealand national news', 'Unified Twitter Taxonomy :\n US national news', 'Unified Twitter Taxonomy :\n France national news', 'Unified Twitter Taxonomy :\n South Africa national news', 'Unified Twitter Taxonomy :\n Germany national news', 'Unified Twitter Taxonomy :\n Gulf News', 'Unified Twitter Taxonomy :\n Australia national news', 'Unified Twitter Taxonomy :\n UK national news', 'Unified Twitter Taxonomy :\n Social media', 'Unified Twitter Taxonomy :\n Africa', 'Unified Twitter Taxonomy :\n Russia national news', 'Unified Twitter Taxonomy :\n United Arab Emirates national news', 'Unified Twitter Taxonomy :\n Italy national news', 'Unified Twitter Taxonomy :\n New Zealand national news', 'Technology :\n Social media', 'Entities [Entity Service] :\n Services', 'Brand :\n Twitter', 'Brand :\n App Store', 'Unified Twitter Taxonomy :\n Twitter']"
1644022917863186451,"I do enjoy a good FinTwit debate every once in a while.

Fun to go hard in the paint as @modestproposal1 likes to say.  And generally helpful.

The semi ones are my favorites though.

And as always, activity here helps me do less elsewhere which is sometimes the wisest course. https://t.co/ctf5WO8MCc",2023-04-06 17:03:02+00:00,"{'retweet_count': 8, 'reply_count': 9, 'like_count': 127, 'quote_count': 1, 'impression_count': 143712}",340387261,[]
1643964682359775236,Looks beautiful 🤩 https://t.co/l78kMR7quf,2023-04-06 13:11:38+00:00,"{'retweet_count': 553, 'reply_count': 482, 'like_count': 6534, 'quote_count': 52, 'impression_count': 636155}",14171401,[]
1644036689940164608,"Twitter is the #1 news app on the AppStore in:

United States 🇺🇸 Australia 🇦🇺 Germany 🇩🇪 France 🇫🇷 United Kingdom 🇬🇧 United Arab Emirates 🇦🇪 India 🇮🇳 Japan 🇯🇵 Norway 🇳🇴 New Zealand 🇳🇿 South Africa 🇿🇦 Singapore 🇸🇬 Russia 🇷🇺 Italy 🇮🇹 Zimbabwe 🇿🇼 Venezuela 🇻🇪 Uzbekistan 🇺🇿 Uganda 🇺🇬… https://t.co/ZMZjNW96mp https://t.co/XXDYmY6obd",2023-04-06 17:57:46+00:00,"{'retweet_count': 1975, 'reply_count': 812, 'like_count': 17744, 'quote_count': 132, 'impression_count': 1908132}",1389913567671975937,"['Brand :\n Apple', 'Product :\n Apple App Store', 'News Vertical :\n US national news', 'News Vertical :\n France national news', 'News Vertical :\n South Africa national news', 'News Vertical :\n Germany national news', 'News Vertical :\n Australia national news', 'News Vertical :\n UK national news', 'News Vertical :\n Russia national news', 'News Vertical :\n United Arab Emirates national news', 'News Vertical :\n Italy national news', 'News Vertical :\n New Zealand national news', 'Unified Twitter Taxonomy :\n US national news', 'Unified Twitter Taxonomy :\n France national news', 'Unified Twitter Taxonomy :\n South Africa national news', 'Unified Twitter Taxonomy :\n Germany national news', 'Unified Twitter Taxonomy :\n Gulf News', 'Unified Twitter Taxonomy :\n Australia national news', 'Unified Twitter Taxonomy :\n UK national news', 'Unified Twitter Taxonomy :\n Social media', 'Unified Twitter Taxonomy :\n Africa', 'Unified Twitter Taxonomy :\n Russia national news', 'Unified Twitter Taxonomy :\n United Arab Emirates national news', 'Unified Twitter Taxonomy :\n Italy national news', 'Unified Twitter Taxonomy :\n New Zealand national news', 'Technology :\n Social media', 'Entities [Entity Service] :\n Services', 'Brand :\n Twitter', 'Brand :\n App Store', 'Unified Twitter Taxonomy :\n Twitter']"
1644035194448646144,"a truly good friend, while always supportive, will let you know when you’re taking things too far, for your own benefit 

a truly good “tribe” member should do the same. when people are taking things too far, they should be the first to help reel it back, in a supportive way",2023-04-06 17:51:49+00:00,"{'retweet_count': 515, 'reply_count': 305, 'like_count': 5370, 'quote_count': 33, 'impression_count': 605839}",30699048,[]
1642004659014361088,@TrungTPhan @elonmusk Soon https://t.co/dBA43Wqbea,2023-04-01 03:23:12+00:00,"{'retweet_count': 12, 'reply_count': 15, 'like_count': 167, 'quote_count': 1, 'impression_count': 67429}",28369153,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Gaming Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643973029775683584,"🚨The UK just announced it wants to force farmers to feed their cows red seaweed based ‘methane blockers’ to stop them from farting and burping.

Guess who invested $12m into a company that produces red seaweed methane blockers 2 months ago?

Bill Gates.

Are you waking up yet? https://t.co/DCamurbMAi",2023-04-06 13:44:48+00:00,"{'retweet_count': 17725, 'reply_count': 2449, 'like_count': 46399, 'quote_count': 1089, 'impression_count': 5517387}",980516212059856901,"['Business Taxonomy :\n Financial Services Business', 'Person :\n Bill Gates', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Business & finance', 'Entities [Entity Service] :\n Technology', 'Unified Twitter Taxonomy :\n Bill Gates', 'Unified Twitter Taxonomy :\n Business personalities']"
1644012983889035266,"Remember what @elonmusk and @DavidSacks said about 🇺🇦🇷🇺 war a year ago, and got attacked by everyone? https://t.co/cLaefDakbs",2023-04-06 16:23:34+00:00,"{'retweet_count': 84, 'reply_count': 56, 'like_count': 748, 'quote_count': 9, 'impression_count': 757618}",801203059359678464,"['Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities']"
1643942002151628800,BREAKING: Twitter rolling out 50% less ads and visibility boost for Twitter Blue subscribers 👀 https://t.co/42eIUp69IA,2023-04-06 11:41:30+00:00,"{'retweet_count': 132, 'reply_count': 84, 'like_count': 1256, 'quote_count': 19, 'impression_count': 383092}",752567226,"['Entities [Entity Service] :\n Services', 'Brand :\n Twitter', 'Product :\n Twitter Blue', 'Unified Twitter Taxonomy :\n Twitter Blue', 'Technology :\n Social media', 'Brand :\n Twitter']"
1643985096968667136,"NEWS: Multiple Media organizations roll out affiliate badges. 

Time, CBS News, ABC News Al Jazeera, and Telegraph join others media organizations that have already rolled out affiliate badges. https://t.co/nZUnPy3aAj",2023-04-06 14:32:45+00:00,"{'retweet_count': 272, 'reply_count': 83, 'like_count': 2385, 'quote_count': 22, 'impression_count': 1039431}",752567226,"['Brand Vertical :\n Entertainment', 'Entities [Entity Service] :\n TV/Movies Related - Entertainment', 'Business Taxonomy :\n Publisher & News Business', 'Brand :\n ABC News', 'Brand :\n Al Jazeera', 'Brand :\n CBS', 'Brand :\n CBS News', 'Unified Twitter Taxonomy :\n News', 'Unified Twitter Taxonomy :\n ABC News', 'Unified Twitter Taxonomy :\n News outlets', 'Unified Twitter Taxonomy :\n CBS News']"
1643709861790621696,"'PROPAGANDA MACHINE': Joe Rogan blasts the media for not covering Biden's missteps, claims it's lost ""its hold over the narrative."" https://t.co/pU3ouTdnHT https://t.co/hpmmHbvKTB",2023-04-05 20:19:04+00:00,"{'retweet_count': 2589, 'reply_count': 920, 'like_count': 21077, 'quote_count': 106, 'impression_count': 2388431}",1367531,"['Person :\n Joe Biden', 'Politician :\n Joe Biden', 'Brand Vertical :\n Entertainment', 'Entities [Entity Service] :\n TV/Movies Related - Entertainment', 'Business Taxonomy :\n Publisher & News Business', 'Brand :\n Fox News', 'News Vertical :\n US Political News', 'Unified Twitter Taxonomy :\n Joe Biden', 'Unified Twitter Taxonomy :\n Politics', 'Unified Twitter Taxonomy :\n News', 'Unified Twitter Taxonomy :\n Fox News', 'Unified Twitter Taxonomy :\n Political figures', 'Unified Twitter Taxonomy :\n News outlets', 'Unified Twitter Taxonomy :\n US Political News', 'Person :\n Joe Rogan', 'Entertainment Personality :\n Joe Rogan', 'Sports Personality :\n Joe Rogan', 'Unified Twitter Taxonomy :\n Joe Rogan', 'Events [Entity Service] :\n NZ roadmap']"
1643850818834116608,"Maye Musk visited Tesla's Shanghai 🇨🇳mega-factory and followed the front-line employees to feel the ""Shanghai speed"" ⚡️

""Come to this factory and see how beautifully everything is produced, and the quality and the enthusiasm, it makes me so happy“ 

@mayemusk @elonmusk 💪🏻 https://t.co/YQTrfvLi8d",2023-04-06 05:39:11+00:00,"{'retweet_count': 92, 'reply_count': 47, 'like_count': 742, 'quote_count': 12, 'impression_count': 89579}",1305028419214815232,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643579537609879552,"It's hard to change a person's mind using facts due to ""motivated reasoning""

People often believe what they want, then use unsubstantial evidence to support it, even when there's an abundance of information disproving their point",2023-04-05 11:41:12+00:00,"{'retweet_count': 735, 'reply_count': 107, 'like_count': 2678, 'quote_count': 131, 'impression_count': 851249}",95023423,['Viral Accounts :\n UberFacts']
1643824906570973184,"TESLA MASTER PLAN - PART 3

Find it here

https://t.co/U0HvF5SJcV https://t.co/HgXREpOYfp",2023-04-06 03:56:13+00:00,"{'retweet_count': 67, 'reply_count': 18, 'like_count': 544, 'quote_count': 2, 'impression_count': 207631}",52370117,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643893809602863104,"With so many different triggers, migraines can be difficult to treat. But a new clinical trial by Yeshiva University shows promising results with an unconventional treatment. https://t.co/3Axr6LrRQO",2023-04-06 08:30:00+00:00,"{'retweet_count': 21, 'reply_count': 21, 'like_count': 140, 'quote_count': 6, 'impression_count': 69823}",15012486,"['Brand :\n CBS', 'Brand :\n CBS News', 'Unified Twitter Taxonomy :\n CBS News']"
1643746447752577024,"A happy Passover to everyone celebrating in New York, across America, and around the world! Chag Sameach!",2023-04-05 22:44:27+00:00,"{'retweet_count': 179, 'reply_count': 587, 'like_count': 1320, 'quote_count': 16, 'impression_count': 412843}",17494010,"['Person :\n Chuck Schumer', 'Politician :\n Chuck Schumer', 'Unified Twitter Taxonomy :\n Politics', 'Unified Twitter Taxonomy :\n Chuck Schumer', 'Unified Twitter Taxonomy :\n Political figures']"
1643816790382788611,Good conversation today with @UN Secretary-General @antonioguterres on sustaining the life-saving Black Sea Grain Initiative. I also raised restrictions placed on women and girls in Afghanistan.,2023-04-06 03:23:58+00:00,"{'retweet_count': 153, 'reply_count': 321, 'like_count': 873, 'quote_count': 27, 'impression_count': 249030}",1350150750966603777,"['Unified Twitter Taxonomy :\n Crisis in Afghanistan', 'Brand Vertical :\n Government/Education', 'Entities [Entity Service] :\n Non-profit - Government/Education', 'Brand :\n United Nations', 'Political Body :\n United Nations', 'Unified Twitter Taxonomy :\n United Nations', 'Unified Twitter Taxonomy :\n Politics', 'Unified Twitter Taxonomy :\n Government institutions']"
1643778189213466624,"👏@Tesla is out here putting team human on it's back. almost single-handedly solving the world's clean energy crisis by leading the EV movement🌎 

plus planning to invest $100B+ more 🤯 into batteries/EVs to end the fossil era. @elonmusk's master plan pt 3 is a MUST READ $TSLA https://t.co/OXSPXzPWmA https://t.co/htMvG8GUVS",2023-04-06 00:50:34+00:00,"{'retweet_count': 108, 'reply_count': 35, 'like_count': 1223, 'quote_count': 8, 'impression_count': 568595}",348844712,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Brand :\n Tesla Motors', 'Interests and Hobbies :\n Stocks & indices', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Stocks & indices', 'Unified Twitter Taxonomy :\n S&P 500', 'Unified Twitter Taxonomy :\n $TSLA', 'Stocks :\n $TSLA', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands', 'Brand :\n Tesla Motors', 'Events [Entity Service] :\n Cheddar']"
1643656939199512581,"This Angel Dance by Fabio Comparelli (@intothefab) has been created using Stable Diffusion, resulting definitely reminiscent of Pre-Raphaelite paintings

[source, IG account: https://t.co/eZ2JBD9AJE]
https://t.co/acnfLbp5FT https://t.co/yoYLANg7WE",2023-04-05 16:48:46+00:00,"{'retweet_count': 600, 'reply_count': 72, 'like_count': 3168, 'quote_count': 39, 'impression_count': 504914}",177101260,[]
1643757122411450368,"“Focusing is about saying no.”

~ Steve Jobs https://t.co/hWDAbtRgJY",2023-04-05 23:26:52+00:00,"{'retweet_count': 532, 'reply_count': 70, 'like_count': 2892, 'quote_count': 48, 'impression_count': 371254}",164425558,"['Person :\n Steve Jobs', 'Business Taxonomy :\n Financial Services Business', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Leadership', 'Interests and Hobbies :\n Jobs', 'Unified Twitter Taxonomy :\n Steve Jobs', 'Unified Twitter Taxonomy :\n Business personalities']"
1643637306761396224,"Tesla sold more vehicles in Europe over the first *3 months* of 2023 than they did over the first *6 months* of any previous year. 👀
@elonmusk $TSLA https://t.co/6bB82B3Bt6",2023-04-05 15:30:45+00:00,"{'retweet_count': 76, 'reply_count': 35, 'like_count': 768, 'quote_count': 4, 'impression_count': 224384}",367237480,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Brand :\n Tesla Motors', 'Interests and Hobbies :\n Stocks & indices', 'Ongoing News Story :\n COVID-19', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Stocks & indices', 'Unified Twitter Taxonomy :\n S&P 500', 'Unified Twitter Taxonomy :\n COVID-19', 'Unified Twitter Taxonomy :\n $TSLA', 'Stocks :\n $TSLA', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands', 'Brand :\n Tesla Motors', 'Events [Entity Service] :\n Cheddar']"
1643582012253429761,"James Jean performs trickshots like this one, being able to curve an arrow behind one or more walls. And it all depends on the angle of the arrow and the aim 

[explanation: https://t.co/QaoecNvMlj] 
[source: https://t.co/HnJu5mJAp5]
https://t.co/FuXCBmBXD6",2023-04-05 11:51:02+00:00,"{'retweet_count': 485, 'reply_count': 92, 'like_count': 4204, 'quote_count': 43, 'impression_count': 2577041}",177101260,[]
1643664515454898176,Brand Destruction $TSLA https://t.co/0U11zvriJH,2023-04-05 17:18:52+00:00,"{'retweet_count': 51, 'reply_count': 39, 'like_count': 819, 'quote_count': 3, 'impression_count': 153597}",1263491240336769026,"['Business Taxonomy :\n Financial Services Business', 'Brand :\n Tesla Motors', 'Interests and Hobbies :\n Stocks & indices', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Stocks & indices', 'Unified Twitter Taxonomy :\n S&P 500', 'Unified Twitter Taxonomy :\n $TSLA', 'Stocks :\n $TSLA', 'Brand :\n Tesla Motors', 'Events [Entity Service] :\n Cheddar']"
1643635233051254784,"Together, we've explored Earth, flight, and space. From the #Artemis I launch to the Moon to the DART asteroid impact to @NASAWebb’s first cosmic images. You're part of it all, including nine nominations for the #Webbys!

Voting is open through April 20: https://t.co/6Wcx9XVflf https://t.co/ZpqPHFv8Kz",2023-04-05 15:22:31+00:00,"{'retweet_count': 1065, 'reply_count': 163, 'like_count': 8512, 'quote_count': 32, 'impression_count': 1784993}",11348282,"['Entities [Entity Service] :\n Aerospace', 'Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Entertainment & Leisure Business', 'Brand :\n NASA', 'Entities [Entity Service] :\n Science', 'Interests and Hobbies Category :\n Space', 'Fields of study :\n Science', 'Events [Entity Service] :\n Series of large asteroids to fly past Earth', 'Events [Entity Service] :\n NASA has launched a space probe to change the course of an asteroid']"
1643650474703302656,https://t.co/zfy5L8x2VH,2023-04-05 16:23:05+00:00,"{'retweet_count': 8407, 'reply_count': 1786, 'like_count': 61272, 'quote_count': 355, 'impression_count': 2640166}",1043185714437992449,[]
1643699269080080398,"Humans (on the Ship QD) for scale:

https://t.co/e3xbqPnwZ5 https://t.co/LgIKqXkYsX",2023-04-05 19:36:58+00:00,"{'retweet_count': 96, 'reply_count': 27, 'like_count': 1385, 'quote_count': 8, 'impression_count': 176923}",21292523,[]
1643770869091557376,https://t.co/RG1Nm4yx7O,2023-04-06 00:21:29+00:00,"{'retweet_count': 726, 'reply_count': 82, 'like_count': 15804, 'quote_count': 40, 'impression_count': 1880541}",1211851854071484416,[]
1643813700787388416,Yes she was real https://t.co/k6AaJPWVWH,2023-04-06 03:11:41+00:00,"{'retweet_count': 326, 'reply_count': 29, 'like_count': 3449, 'quote_count': 27, 'impression_count': 682965}",1582853809,[]
1643663969830445057,Tesla Model Y will be the best selling car model in the world this year,2023-04-05 17:16:42+00:00,"{'retweet_count': 79, 'reply_count': 55, 'like_count': 1035, 'quote_count': 9, 'impression_count': 164464}",1263491240336769026,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Automobile Brands', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643696667663687689,"Starting April 18th in the US, due to changes to IRA EV bill for localized raw materials, you can buy the HIGHEST TRIM Tesla Model Y FOR LESS than the LOWEST TRIM Mach-E $TSLA $F https://t.co/XsKX0W1mp2",2023-04-05 19:26:38+00:00,"{'retweet_count': 94, 'reply_count': 48, 'like_count': 808, 'quote_count': 8, 'impression_count': 617915}",17862108,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Brand :\n Ford', 'Brand :\n Tesla Motors', 'Interests and Hobbies :\n Stocks & indices', 'Unified Twitter Taxonomy :\n Ford', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Stocks & indices', 'Unified Twitter Taxonomy :\n S&P 500', 'Unified Twitter Taxonomy :\n $TSLA', 'Stocks :\n $TSLA', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Personal finance', 'Interests and Hobbies :\n Stocks & indices', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Automobile Brands', 'Brand :\n Tesla Motors', 'Events [Entity Service] :\n Cheddar']"
1643649086636302336,"Bob Lee's death is a tragedy and huge loss for the tech community and for San Francisco. We must remember his life and works.

We know so little about the circumstances and it's too early to speculate what happened yet. That area is filled with cameras so we will find out soon.",2023-04-05 16:17:34+00:00,"{'retweet_count': 108, 'reply_count': 149, 'like_count': 1735, 'quote_count': 20, 'impression_count': 478115}",11768582,['Cities :\n San Francisco']
1643664263532118020,Morgan Library NYC https://t.co/RDYZGqNljP,2023-04-05 17:17:52+00:00,"{'retweet_count': 801, 'reply_count': 79, 'like_count': 8302, 'quote_count': 52, 'impression_count': 1109334}",1171839899890311173,[]
1643710795518451718,"News: Tesla Tripled Austin Workforce to More Than 12,000 Last Year https://t.co/jbgfMhNGq3 @elonmusk https://t.co/u384TyndAJ",2023-04-05 20:22:46+00:00,"{'retweet_count': 65, 'reply_count': 21, 'like_count': 591, 'quote_count': 8, 'impression_count': 134516}",1016059981907386368,"['Brand Vertical :\n Transportation', 'Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Business Taxonomy :\n Travel & Transportation Business', 'Unified Twitter Taxonomy :\n Transportation', 'Unified Twitter Taxonomy :\n Travel', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Unified Twitter Taxonomy :\n Automobile Brands']"
1643800261599825921,"10 obvious reasons that the danger from AGI is way more serious than nuclear weapons:

1)  Nuclear weapons are not smarter than humanity.

2)  Nuclear weapons are not self-replicating.

3)  Nuclear weapons are not self-improving.

4)  Scientists understand how nuclear weapons… https://t.co/QAxv1xbLTL",2023-04-06 02:18:17+00:00,"{'retweet_count': 515, 'reply_count': 399, 'like_count': 3171, 'quote_count': 150, 'impression_count': 1677316}",2595244026,[]
1643645007000109057,"More Cybertruck and @Tesla Semi out in the wild.
$TSLA #TSLA @elonmusk #テスラ https://t.co/0SOrVOOoni https://t.co/dlz73pt5Jo",2023-04-05 16:01:21+00:00,"{'retweet_count': 60, 'reply_count': 40, 'like_count': 583, 'quote_count': 3, 'impression_count': 303010}",1234183597583740929,"['Business Taxonomy :\n Automotive, Aircraft & Boat Business', 'Business Taxonomy :\n Financial Services Business', 'Business Taxonomy :\n Technology Business', 'Brand :\n Tesla Motors', 'Product :\n Cybertruck', 'Interests and Hobbies :\n Stocks & indices', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Stocks & indices', 'Unified Twitter Taxonomy :\n S&P 500', 'Unified Twitter Taxonomy :\n $TSLA', 'Stocks :\n $TSLA', 'Product Taxonomy :\n Automotive', 'Person :\n Elon Musk', 'Entities [Entity Service] :\n Auto Manufacturer - Auto', 'Brand :\n Tesla Motors', 'Interests and Hobbies Vertical :\n Business & finance', 'Interests and Hobbies Vertical :\n Automotive', 'Interests and Hobbies Category :\n Hybrid and electric vehicles', 'Interests and Hobbies Category :\n Luxury Cars', 'Interests and Hobbies Category :\n Leadership', 'Unified Twitter Taxonomy :\n Tesla Motors', 'Unified Twitter Taxonomy :\n Elon Musk', 'Unified Twitter Taxonomy :\n Automotive', 'Unified Twitter Taxonomy :\n Tech personalities', 'Unified Twitter Taxonomy :\n Business personalities', 'Brand :\n Tesla Motors', 'Events [Entity Service] :\n Cheddar']"
1643582934677442560,NEWS: CNBC is rolling out affiliate badges for some of its employees 👀 https://t.co/yLx7ZDlvCA,2023-04-05 11:54:42+00:00,"{'retweet_count': 30, 'reply_count': 22, 'like_count': 334, 'quote_count': 5, 'impression_count': 174670}",752567226,['Brand :\n CNBC']
1643649986163531778,"someone who actually read the article and didn’t get triggered by the headline informed me that it’s not about the concept of mixed races, but the language of calling it “half”

which is still stupid, so still fuck you @Wizards_DnD",2023-04-05 16:21:08+00:00,"{'retweet_count': 23, 'reply_count': 55, 'like_count': 771, 'quote_count': 2, 'impression_count': 45522}",30699048,"['Business Taxonomy :\n Entertainment & Leisure Business', 'Business Taxonomy :\n Gaming Business', 'Interests and Hobbies Category :\n Tabletop gaming', 'Interests and Hobbies :\n Tabletop role-playing games', 'Multimedia Franchise :\n Dungeons & Dragons', 'Unified Twitter Taxonomy :\n Entertainment', 'Unified Twitter Taxonomy :\n Gaming', 'Unified Twitter Taxonomy :\n Tabletop gaming', 'Unified Twitter Taxonomy :\n Dungeons & Dragons', 'Unified Twitter Taxonomy :\n Entertainment franchises', 'Unified Twitter Taxonomy :\n Tabletop role-playing games']"
1643641690241265664,"wizards of the coast think the concept of mixed races is inherently racist 

as a half-japanese person, this is literally racist. fuck you, @Wizards_DnD https://t.co/NyEgaI6Knk",2023-04-05 15:48:10+00:00,"{'retweet_count': 176, 'reply_count': 277, 'like_count': 2609, 'quote_count': 24, 'impression_count': 487083}",30699048,"['Business Taxonomy :\n Entertainment & Leisure Business', 'Business Taxonomy :\n Gaming Business', 'Interests and Hobbies Category :\n Tabletop gaming', 'Interests and Hobbies :\n Tabletop role-playing games', 'Multimedia Franchise :\n Dungeons & Dragons', 'Unified Twitter Taxonomy :\n Entertainment', 'Unified Twitter Taxonomy :\n Gaming', 'Unified Twitter Taxonomy :\n Tabletop gaming', 'Unified Twitter Taxonomy :\n Dungeons & Dragons', 'Unified Twitter Taxonomy :\n Entertainment franchises', 'Unified Twitter Taxonomy :\n Tabletop role-playing games']"
1643646621912117248,"A tribe of 100 people gained 100 years of life experience every year.

A city of 10,000 gained the same in 3 days.

Today, our species lives 15,000 years every minute and almost a million years every hour.

Tiny improvements in how we communicate can pay massive wisdom dividends.",2023-04-05 16:07:46+00:00,"{'retweet_count': 1271, 'reply_count': 423, 'like_count': 11352, 'quote_count': 103, 'impression_count': 1707884}",1282121312,[]
